office,district,candidate,party,precinct,votes,absentee_votes
President,,"""Rocky"" Roque  De La Fuente",,Providence 2826,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2827,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2828,3,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2829,3,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2830,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2831,2,1
President,,"""Rocky"" Roque  De La Fuente",,Providence 2832,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2833,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2834,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2835,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2836,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2837,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2838,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2839,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2840,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2841,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2842,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2843,2,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2844,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2845,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2846,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2847,3,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2848,2,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2849,2,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2850,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2851,2,1
President,,"""Rocky"" Roque  De La Fuente",,Providence 2852,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2853,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2854,2,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2855,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2856,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2857,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2858,2,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2859,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2860,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2861,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2862,3,1
President,,"""Rocky"" Roque  De La Fuente",,Providence 2863,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2864,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2865,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2866,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2867,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2868,2,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2869,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2870,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2871,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2872,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2873,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2874,3,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2875,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2876,2,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2877,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2878,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2879,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence 2880,1,0
President,,"""Rocky"" Roque  De La Fuente",,Providence Limited 1,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence Limited 2,0,0
President,,"""Rocky"" Roque  De La Fuente",,Providence Presidential,2,0
President,,"""Rocky"" Roque  De La Fuente",,Richmond 2901,7,0
President,,"""Rocky"" Roque  De La Fuente",,Richmond 2902,1,0
President,,"""Rocky"" Roque  De La Fuente",,Richmond Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Richmond Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Scituate 3001,1,0
President,,"""Rocky"" Roque  De La Fuente",,Scituate 3002,5,0
President,,"""Rocky"" Roque  De La Fuente",,Scituate 3003,5,0
President,,"""Rocky"" Roque  De La Fuente",,Scituate Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Scituate Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Smithfield 3101,4,1
President,,"""Rocky"" Roque  De La Fuente",,Smithfield 3102,1,0
President,,"""Rocky"" Roque  De La Fuente",,Smithfield 3103,2,0
President,,"""Rocky"" Roque  De La Fuente",,Smithfield 3104,1,0
President,,"""Rocky"" Roque  De La Fuente",,Smithfield 3105,4,1
President,,"""Rocky"" Roque  De La Fuente",,Smithfield 3106,3,0
President,,"""Rocky"" Roque  De La Fuente",,Smithfield Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Smithfield Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3201,0,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3202,0,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3203,3,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3204,1,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3205,3,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3206,0,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3207,6,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3208,6,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3209,0,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown 3210,1,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,South Kingstown Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton 3301,0,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton 3302,2,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton 3303,0,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton 3304,2,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton 3305,0,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton 3306,0,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton 3307,2,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Tiverton Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warren 3401,3,2
President,,"""Rocky"" Roque  De La Fuente",,Warren 3402,4,2
President,,"""Rocky"" Roque  De La Fuente",,Warren 3403,3,1
President,,"""Rocky"" Roque  De La Fuente",,Warren Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warren Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3501,3,2
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3502,1,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3503,2,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3504,2,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3505,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3506,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3507,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3508,3,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3509,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3510,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3511,3,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3512,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3513,5,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3514,4,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3515,5,1
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3516,1,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3517,2,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3518,5,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3519,4,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3520,4,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3521,3,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3522,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3523,1,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3524,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3525,2,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3526,1,1
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3527,2,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3528,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3529,2,1
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3530,1,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3531,2,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3532,2,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick 3533,1,1
President,,"""Rocky"" Roque  De La Fuente",,Warwick Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Warwick Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Westerly 3601,0,0
President,,"""Rocky"" Roque  De La Fuente",,Westerly 3602,2,0
President,,"""Rocky"" Roque  De La Fuente",,Westerly 3603,2,0
President,,"""Rocky"" Roque  De La Fuente",,Westerly 3604,2,2
President,,"""Rocky"" Roque  De La Fuente",,Westerly 3605,2,0
President,,"""Rocky"" Roque  De La Fuente",,Westerly 3606,3,2
President,,"""Rocky"" Roque  De La Fuente",,Westerly 3607,1,1
President,,"""Rocky"" Roque  De La Fuente",,Westerly Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Westerly Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,West Greenwich 3701,2,0
President,,"""Rocky"" Roque  De La Fuente",,West Greenwich 3702,2,0
President,,"""Rocky"" Roque  De La Fuente",,West Greenwich 3703,2,0
President,,"""Rocky"" Roque  De La Fuente",,West Greenwich 3704,2,1
President,,"""Rocky"" Roque  De La Fuente",,West Greenwich Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,West Greenwich Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3801,4,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3802,0,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3803,0,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3804,4,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3805,1,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3806,1,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3807,0,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3808,3,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3809,1,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick 3810,3,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,West Warwick Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3901,1,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3902,2,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3903,0,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3904,4,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3905,1,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3906,2,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3907,0,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3908,2,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3909,2,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3910,2,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3911,4,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket 3912,2,1
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Woonsocket Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Federal Precinct #1,0,0
President,,"""Rocky"" Roque  De La Fuente",,Federal Precinct #2,0,0
President,,WRITE-IN,,Barrington 0101,37,3
President,,WRITE-IN,,Barrington 0102,39,8
President,,WRITE-IN,,Barrington 0103,48,7
President,,WRITE-IN,,Barrington 0104,60,5
President,,WRITE-IN,,Barrington 0105,59,6
President,,WRITE-IN,,Barrington Limited,0,0
President,,WRITE-IN,,Barrington Presidential,3,0
President,,WRITE-IN,,Bristol 0201,24,3
President,,WRITE-IN,,Bristol 0202,18,4
President,,WRITE-IN,,Bristol 0203,51,13
President,,WRITE-IN,,Bristol 0204,27,1
President,,WRITE-IN,,Bristol 0205,34,3
President,,WRITE-IN,,Bristol 0206,25,2
President,,WRITE-IN,,Bristol 0207,18,5
President,,WRITE-IN,,Bristol 0208,29,1
President,,WRITE-IN,,Bristol 0209,5,0
President,,WRITE-IN,,Bristol Limited,1,0
President,,WRITE-IN,,Bristol Presidential,7,0
President,,WRITE-IN,,Burrillville 0301,24,0
President,,WRITE-IN,,Burrillville 0302,22,0
President,,WRITE-IN,,Burrillville 0303,35,1
President,,WRITE-IN,,Burrillville 0304,17,1
President,,WRITE-IN,,Burrillville 0305,25,1
President,,WRITE-IN,,Burrillville 0306,29,3
President,,WRITE-IN,,Burrillville Limited,0,0
President,,WRITE-IN,,Burrillville Presidential,3,1
President,,WRITE-IN,,Central Falls 0401,14,1
President,,WRITE-IN,,Central Falls 0402,5,1
President,,WRITE-IN,,Central Falls 0403,6,0
President,,WRITE-IN,,Central Falls 0404,12,2
President,,WRITE-IN,,Central Falls 0405,1,0
President,,WRITE-IN,,Central Falls 0406,7,0
President,,WRITE-IN,,Central Falls 0407,1,0
President,,WRITE-IN,,Central Falls 0408,10,2
President,,WRITE-IN,,Central Falls Limited,0,0
President,,WRITE-IN,,Central Falls Presidential,0,0
President,,WRITE-IN,,Charlestown 0501,15,0
President,,WRITE-IN,,Charlestown 0502,31,0
President,,WRITE-IN,,Charlestown 0503,28,8
President,,WRITE-IN,,Charlestown 0504,12,1
President,,WRITE-IN,,Charlestown Limited,0,0
President,,WRITE-IN,,Charlestown Presidential,0,0
President,,WRITE-IN,,Coventry 0601,12,0
President,,WRITE-IN,,Coventry 0602,10,0
President,,WRITE-IN,,Coventry 0603,37,3
President,,WRITE-IN,,Coventry 0604,25,2
President,,WRITE-IN,,Coventry 0605,19,0
President,,WRITE-IN,,Coventry 0606,18,1
President,,WRITE-IN,,Coventry 0607,20,0
President,,WRITE-IN,,Coventry 0608,32,2
President,,WRITE-IN,,Coventry 0609,18,0
President,,WRITE-IN,,Coventry 0610,14,1
President,,WRITE-IN,,Coventry 0611,16,3
President,,WRITE-IN,,Coventry 0612,24,1
President,,WRITE-IN,,Coventry 0613,18,2
President,,WRITE-IN,,Coventry 0614,9,1
President,,WRITE-IN,,Coventry 0615,29,1
President,,WRITE-IN,,Coventry 0616,26,1
President,,WRITE-IN,,Coventry 0617,22,4
President,,WRITE-IN,,Coventry 0618,10,1
President,,WRITE-IN,,Coventry Limited,1,0
President,,WRITE-IN,,Coventry Presidential,1,0
President,,WRITE-IN,,Cranston 0701,16,0
President,,WRITE-IN,,Cranston 0702,17,1
President,,WRITE-IN,,Cranston 0703,10,0
President,,WRITE-IN,,Cranston 0704,3,0
President,,WRITE-IN,,Cranston 0705,5,0
President,,WRITE-IN,,Cranston 0706,27,5
President,,WRITE-IN,,Cranston 0707,34,5
President,,WRITE-IN,,Cranston 0708,29,4
President,,WRITE-IN,,Cranston 0709,57,5
President,,WRITE-IN,,Cranston 0710,42,3
President,,WRITE-IN,,Cranston 0711,24,0
President,,WRITE-IN,,Cranston 0712,24,7
President,,WRITE-IN,,Cranston 0713,21,2
President,,WRITE-IN,,Cranston 0714,6,0
President,,WRITE-IN,,Cranston 0715,24,2
President,,WRITE-IN,,Cranston 0716,15,0
President,,WRITE-IN,,Cranston 0717,8,0
President,,WRITE-IN,,Cranston 0718,12,2
President,,WRITE-IN,,Cranston 0719,17,1
President,,WRITE-IN,,Cranston 0720,5,0
President,,WRITE-IN,,Cranston 0721,30,4
President,,WRITE-IN,,Cranston 0722,15,0
President,,WRITE-IN,,Cranston 0723,47,4
President,,WRITE-IN,,Cranston 0724,40,4
President,,WRITE-IN,,Cranston 0725,34,2
President,,WRITE-IN,,Cranston 0726,24,0
President,,WRITE-IN,,Cranston 0727,15,1
President,,WRITE-IN,,Cranston 0728,1,0
President,,WRITE-IN,,Cranston 0730,41,5
President,,WRITE-IN,,Cranston 0731,28,2
President,,WRITE-IN,,Cranston Limited,0,0
President,,WRITE-IN,,Cranston Presidential,7,0
President,,WRITE-IN,,Cumberland 0801,23,0
President,,WRITE-IN,,Cumberland 0802,28,4
President,,WRITE-IN,,Cumberland 0803,25,3
President,,WRITE-IN,,Cumberland 0804,13,0
President,,WRITE-IN,,Cumberland 0805,32,1
President,,WRITE-IN,,Cumberland 0806,21,3
President,,WRITE-IN,,Cumberland 0807,48,3
President,,WRITE-IN,,Cumberland 0808,41,4
President,,WRITE-IN,,Cumberland 0809,14,2
President,,WRITE-IN,,Cumberland 0810,20,0
President,,WRITE-IN,,Cumberland 0811,29,2
President,,WRITE-IN,,Cumberland 0812,18,2
President,,WRITE-IN,,Cumberland 0813,4,0
President,,WRITE-IN,,Cumberland Limited,0,0
President,,WRITE-IN,,Cumberland Presidential,1,0
President,,WRITE-IN,,East Greenwich 0901,7,0
President,,WRITE-IN,,East Greenwich 0902,53,4
President,,WRITE-IN,,East Greenwich 0903,39,1
President,,WRITE-IN,,East Greenwich 0904,54,8
President,,WRITE-IN,,East Greenwich 0905,44,7
President,,WRITE-IN,,East Greenwich Limited,0,0
President,,WRITE-IN,,East Greenwich Presidential,1,0
President,,WRITE-IN,,East Providence 1001,39,3
President,,WRITE-IN,,East Providence 1002,18,1
President,,WRITE-IN,,East Providence 1003,21,2
President,,WRITE-IN,,East Providence 1004,30,2
President,,WRITE-IN,,East Providence 1005,28,3
President,,WRITE-IN,,East Providence 1006,1,0
President,,WRITE-IN,,East Providence 1007,4,0
President,,WRITE-IN,,East Providence 1008,29,4
President,,WRITE-IN,,East Providence 1009,33,7
President,,WRITE-IN,,East Providence 1010,34,0
President,,WRITE-IN,,East Providence 1011,32,6
President,,WRITE-IN,,East Providence 1012,16,1
President,,WRITE-IN,,East Providence 1013,34,3
President,,WRITE-IN,,East Providence 1014,44,3
President,,WRITE-IN,,East Providence 1015,12,1
President,,WRITE-IN,,East Providence 1016,33,1
President,,WRITE-IN,,East Providence 1017,25,5
President,,WRITE-IN,,East Providence 1018,13,1
President,,WRITE-IN,,East Providence Limited,0,0
President,,WRITE-IN,,East Providence Presidential,2,0
President,,WRITE-IN,,Exeter 1101,24,1
President,,WRITE-IN,,Exeter 1102,23,2
President,,WRITE-IN,,Exeter 1103,35,4
President,,WRITE-IN,,Exeter Limited,0,0
President,,WRITE-IN,,Exeter Presidential,4,0
President,,WRITE-IN,,Foster 1201,29,5
President,,WRITE-IN,,Foster 1202,25,0
President,,WRITE-IN,,Foster Limited,0,0
President,,WRITE-IN,,Foster Presidential,1,0
President,,WRITE-IN,,Glocester 1301,25,1
President,,WRITE-IN,,Glocester 1302,39,2
President,,WRITE-IN,,Glocester 1303,14,3
President,,WRITE-IN,,Glocester 1304,20,1
President,,WRITE-IN,,Glocester Limited,0,0
President,,WRITE-IN,,Glocester Presidential,0,0
President,,WRITE-IN,,Hopkinton 1401,43,5
President,,WRITE-IN,,Hopkinton 1402,37,4
President,,WRITE-IN,,Hopkinton 1403,13,0
President,,WRITE-IN,,Hopkinton Limited,0,0
President,,WRITE-IN,,Hopkinton Presidential,1,0
President,,WRITE-IN,,Jamestown 1501,39,7
President,,WRITE-IN,,Jamestown 1502,33,5
President,,WRITE-IN,,Jamestown Limited,0,0
President,,WRITE-IN,,Jamestown Presidential,0,0
President,,WRITE-IN,,Johnston 1601,12,0
President,,WRITE-IN,,Johnston 1602,9,0
President,,WRITE-IN,,Johnston 1603,14,2
President,,WRITE-IN,,Johnston 1604,17,3
President,,WRITE-IN,,Johnston 1605,13,4
President,,WRITE-IN,,Johnston 1606,4,0
President,,WRITE-IN,,Johnston 1607,7,0
President,,WRITE-IN,,Johnston 1608,19,1
President,,WRITE-IN,,Johnston 1609,11,2
President,,WRITE-IN,,Johnston 1610,20,0
President,,WRITE-IN,,Johnston 1611,14,2
President,,WRITE-IN,,Johnston 1612,12,1
President,,WRITE-IN,,Johnston 1613,14,1
President,,WRITE-IN,,Johnston Limited,0,0
President,,WRITE-IN,,Johnston Presidential,4,0
President,,WRITE-IN,,Lincoln 1701,42,8
President,,WRITE-IN,,Lincoln 1702,10,1
President,,WRITE-IN,,Lincoln 1703,29,2
President,,WRITE-IN,,Lincoln 1704,43,4
President,,WRITE-IN,,Lincoln 1705,27,3
President,,WRITE-IN,,Lincoln 1706,5,0
President,,WRITE-IN,,Lincoln 1707,3,1
President,,WRITE-IN,,Lincoln 1708,21,1
President,,WRITE-IN,,Lincoln 1709,11,1
President,,WRITE-IN,,Lincoln 1710,7,0
President,,WRITE-IN,,Lincoln 1711,7,0
President,,WRITE-IN,,Lincoln Limited,0,0
President,,WRITE-IN,,Lincoln Presidential,0,0
President,,WRITE-IN,,Little Compton 1801,49,3
President,,WRITE-IN,,Little Compton Limited,0,0
President,,WRITE-IN,,Little Compton Presidential,0,0
President,,WRITE-IN,,Middletown 1901,26,5
President,,WRITE-IN,,Middletown 1902,32,2
President,,WRITE-IN,,Middletown 1903,32,2
President,,WRITE-IN,,Middletown 1904,44,4
President,,WRITE-IN,,Middletown 1905,23,6
President,,WRITE-IN,,Middletown Limited,0,0
President,,WRITE-IN,,Middletown Presidential,3,1
President,,WRITE-IN,,Narragansett 2001,3,0
President,,WRITE-IN,,Narragansett 2002,60,10
President,,WRITE-IN,,Narragansett 2003,54,6
President,,WRITE-IN,,Narragansett 2004,37,7
President,,WRITE-IN,,Narragansett 2005,29,0
President,,WRITE-IN,,Narragansett Limited,0,0
President,,WRITE-IN,,Narragansett Presidential,1,0
President,,WRITE-IN,,Newport 2101,28,2
President,,WRITE-IN,,Newport 2102,45,2
President,,WRITE-IN,,Newport 2103,12,1
President,,WRITE-IN,,Newport 2104,21,0
President,,WRITE-IN,,Newport 2105,37,7
President,,WRITE-IN,,Newport 2106,29,8
President,,WRITE-IN,,Newport 2107,42,8
President,,WRITE-IN,,Newport 2108,18,1
President,,WRITE-IN,,Newport Limited,1,0
President,,WRITE-IN,,Newport Presidential,4,0
President,,WRITE-IN,,New Shoreham 2201,33,8
President,,WRITE-IN,,New Shoreham Limited,0,0
President,,WRITE-IN,,New Shoreham Presidential,0,0
President,,WRITE-IN,,North Kingstown 2301,26,2
President,,WRITE-IN,,North Kingstown 2302,44,8
President,,WRITE-IN,,North Kingstown 2303,65,10
President,,WRITE-IN,,North Kingstown 2304,43,6
President,,WRITE-IN,,North Kingstown 2305,36,7
President,,WRITE-IN,,North Kingstown 2306,35,6
President,,WRITE-IN,,North Kingstown 2307,55,7
President,,WRITE-IN,,North Kingstown 2308,53,8
President,,WRITE-IN,,North Kingstown 2309,44,2
President,,WRITE-IN,,North Kingstown Limited,0,0
President,,WRITE-IN,,North Kingstown Presidential,1,0
President,,WRITE-IN,,North Providence 2401,10,1
President,,WRITE-IN,,North Providence 2402,24,4
President,,WRITE-IN,,North Providence 2403,17,0
President,,WRITE-IN,,North Providence 2404,8,1
President,,WRITE-IN,,North Providence 2405,6,0
President,,WRITE-IN,,North Providence 2406,15,1
President,,WRITE-IN,,North Providence 2407,20,0
President,,WRITE-IN,,North Providence 2408,22,0
President,,WRITE-IN,,North Providence 2409,10,0
President,,WRITE-IN,,North Providence 2410,17,0
President,,WRITE-IN,,North Providence 2411,16,1
President,,WRITE-IN,,North Providence 2412,28,1
President,,WRITE-IN,,North Providence 2413,10,1
President,,WRITE-IN,,North Providence 2414,8,1
President,,WRITE-IN,,North Providence 2415,14,0
President,,WRITE-IN,,North Providence 2416,18,0
President,,WRITE-IN,,North Providence Limited,0,0
President,,WRITE-IN,,North Providence Presidential,2,0
President,,WRITE-IN,,North Smithfield 2501,30,3
President,,WRITE-IN,,North Smithfield 2502,31,1
President,,WRITE-IN,,North Smithfield 2503,25,2
President,,WRITE-IN,,North Smithfield 2504,30,2
President,,WRITE-IN,,North Smithfield 2505,12,2
President,,WRITE-IN,,North Smithfield Limited,0,0
President,,WRITE-IN,,North Smithfield Presidential,0,0
President,,WRITE-IN,,Pawtucket 2601,5,0
President,,WRITE-IN,,Pawtucket 2602,9,0
President,,WRITE-IN,,Pawtucket 2603,16,1
President,,WRITE-IN,,Pawtucket 2604,16,0
President,,WRITE-IN,,Pawtucket 2605,3,1
President,,WRITE-IN,,Pawtucket 2606,8,1
President,,WRITE-IN,,Pawtucket 2607,22,3
President,,WRITE-IN,,Pawtucket 2608,22,1
President,,WRITE-IN,,Pawtucket 2609,1,1
President,,WRITE-IN,,Pawtucket 2610,2,0
President,,WRITE-IN,,Pawtucket 2611,7,0
President,,WRITE-IN,,Pawtucket 2612,24,1
President,,WRITE-IN,,Pawtucket 2613,18,3
President,,WRITE-IN,,Pawtucket 2614,20,0
President,,WRITE-IN,,Pawtucket 2615,7,1
President,,WRITE-IN,,Pawtucket 2616,1,0
President,,WRITE-IN,,Pawtucket 2617,4,2
President,,WRITE-IN,,Pawtucket 2618,24,2
President,,WRITE-IN,,Pawtucket 2619,13,1
President,,WRITE-IN,,Pawtucket 2620,35,4
President,,WRITE-IN,,Pawtucket 2621,11,1
President,,WRITE-IN,,Pawtucket 2622,9,0
President,,WRITE-IN,,Pawtucket 2623,7,0
President,,WRITE-IN,,Pawtucket 2624,8,1
President,,WRITE-IN,,Pawtucket 2625,8,2
President,,WRITE-IN,,Pawtucket 2626,1,1
President,,WRITE-IN,,Pawtucket 2627,9,0
President,,WRITE-IN,,Pawtucket 2628,15,1
President,,WRITE-IN,,Pawtucket 2629,29,2
President,,WRITE-IN,,Pawtucket 2630,2,0
President,,WRITE-IN,,Pawtucket 2631,6,1
President,,WRITE-IN,,Pawtucket Limited,0,0
President,,WRITE-IN,,Pawtucket Presidential,7,0
President,,WRITE-IN,,Portsmouth 2701,5,1
President,,WRITE-IN,,Portsmouth 2702,4,0
President,,WRITE-IN,,Portsmouth 2703,30,3
President,,WRITE-IN,,Portsmouth 2704,43,3
President,,WRITE-IN,,Portsmouth 2705,25,1
President,,WRITE-IN,,Portsmouth 2706,22,1
President,,WRITE-IN,,Portsmouth 2707,66,10
President,,WRITE-IN,,Portsmouth 2708,52,2
President,,WRITE-IN,,Portsmouth Limited,0,0
President,,WRITE-IN,,Portsmouth Presidential,2,1
President,,WRITE-IN,,Providence 2801,1,0
President,,WRITE-IN,,Providence 2802,5,2
President,,WRITE-IN,,Providence 2803,17,2
President,,WRITE-IN,,Providence 2804,9,0
President,,WRITE-IN,,Providence 2805,28,2
President,,WRITE-IN,,Providence 2806,4,0
President,,WRITE-IN,,Providence 2807,0,0
President,,WRITE-IN,,Providence 2808,22,3
President,,WRITE-IN,,Providence 2809,24,0
President,,WRITE-IN,,Providence 2810,2,0
President,,WRITE-IN,,Providence 2811,11,1
President,,WRITE-IN,,Providence 2812,20,0
President,,WRITE-IN,,Providence 2813,8,1
